user_id,first_name,last_name,email,company_name,domain_name,signup_date,plan,monthly_fee,status,last_login,total_revenue_generated,signup_month,signup_year
709,Emily,Hernandez,emily.hernandez@ochoa.biz,"Brown, Elliott and Moore",bradley.com,2023-06-11,Starter,47,Active,2024-08-14,658,6,2023
710,Shirley,Moore,shirley.moore@wilcox-smith.com,Thompson PLC,rodriguez.com,2025-01-11,Professional,97,Canceled,2025-01-13,1067,1,2025
711,Lisa,Spence,lisa.spence@warner.biz,"Livingston, Williams and Ross",martinez.net,2023-07-02,Professional,97,Active,2024-03-03,1358,7,2023
712,Chad,Wade,chad.wade@kim.com,Schroeder-Martinez,mcintosh-hoffman.biz,2023-12-25,Enterprise,199,Canceled,2024-09-21,2189,12,2023
713,Debra,Hicks,debra.hicks@doyle-jones.com,Wells Group,medina.org,2023-12-12,Professional,97,Canceled,2024-09-13,97,12,2023
714,Darren,Snow,darren.snow@hardy.net,Wilson Group,mendoza.com,2023-03-07,Enterprise,199,Canceled,2025-01-20,995,3,2023
715,Douglas,Rogers,douglas.rogers@ho.org,Cabrera Group,clark.com,2023-04-06,Enterprise,199,Active,2023-12-03,2587,4,2023
716,Tim,Gaines,tim.gaines@palmer.com,Reese Inc,adams.com,2023-09-10,Starter,47,Active,2024-07-16,940,9,2023
717,Nichole,Lambert,nichole.lambert@lopez.com,Oconnor and Sons,russo-kramer.info,2024-04-23,Enterprise,199,Active,2024-05-02,1393,4,2024
718,Matthew,Williams,matthew.williams@gomez.com,Kennedy-Barrett,hogan.com,2024-09-13,Professional,97,Canceled,2024-11-23,388,9,2024
719,Barbara,Chang,barbara.chang@watson.info,Velasquez-Gentry,stanley.com,2023-11-16,Professional,97,Canceled,2024-09-14,97,11,2023
720,David,Petty,david.petty@todd-hanson.com,"Martinez, Williams and Brady",stevenson.com,2024-05-06,Starter,47,Canceled,2024-07-28,94,5,2024
721,Julie,Castro,julie.castro@hill-strong.com,Diaz-Jones,watson-phillips.com,2024-05-28,Professional,97,Active,2024-10-02,582,5,2024
722,Holly,Adams,holly.adams@williams.biz,Gibbs Group,green.net,2024-06-18,Enterprise,199,Canceled,2024-11-27,1393,6,2024
723,Christine,Finley,christine.finley@cisneros-garcia.net,Cooke Ltd,shaffer.com,2024-04-20,Starter,47,Canceled,2024-06-08,564,4,2024
724,Melissa,Russell,melissa.russell@barnes-murphy.biz,"Davis, Weaver and Johnson",gallagher.info,2024-04-20,Enterprise,199,Active,2024-09-22,4378,4,2024
725,Aaron,Garcia,aaron.garcia@nichols.biz,Robinson and Sons,sparks.net,2024-07-24,Enterprise,199,Canceled,2024-12-06,2189,7,2024
726,Amy,Schmidt,amy.schmidt@sanchez.biz,Padilla LLC,hamilton-klein.com,2024-02-27,Professional,97,Canceled,2024-07-29,194,2,2024
727,Brenda,Lane,brenda.lane@parker.net,Nelson-Stein,park.com,2024-09-28,Enterprise,199,Canceled,2024-11-18,2189,9,2024
728,Arthur,Frost,arthur.frost@austin-jones.com,Morales Inc,alvarez.com,2024-01-16,Starter,47,Active,2024-11-23,1081,1,2024
729,Daniel,Lee,daniel.lee@hurley.com,Gonzalez-Wallace,moody.info,2023-05-31,Starter,47,Canceled,2023-06-13,282,5,2023
730,Teresa,Lambert,teresa.lambert@anderson.info,"Stout, Ball and Lutz",anderson-gomez.com,2024-03-22,Enterprise,199,Active,2024-11-04,4577,3,2024
731,Brittney,Brown,brittney.brown@baker-smith.com,Hampton-Rodriguez,chavez.com,2025-01-08,Professional,97,Canceled,2025-01-17,776,1,2025
732,Emily,Moore,emily.moore@kelly.com,Hill LLC,smith.com,2023-05-25,Professional,97,Active,2023-10-13,1843,5,2023
733,Latoya,James,latoya.james@norton.net,Ellis LLC,james-hudson.biz,2024-05-12,Starter,47,Canceled,2024-06-05,235,5,2024
734,Nathan,Maldonado,nathan.maldonado@reynolds.info,Hopkins-Davis,gilbert-barrera.com,2025-01-03,Enterprise,199,Canceled,2025-01-20,2189,1,2025
735,Becky,Park,becky.park@gonzalez-hill.com,Larson and Sons,cross-meza.org,2023-07-05,Enterprise,199,Canceled,2024-05-03,1990,7,2023
736,Matthew,Suarez,matthew.suarez@bowers.com,Wallace and Sons,harper-martin.net,2024-02-23,Enterprise,199,Active,2024-11-10,1194,2,2024
737,Jorge,Watts,jorge.watts@ingram-lane.com,Schroeder-Tucker,foster.com,2023-04-12,Starter,47,Active,2024-07-01,752,4,2023
738,Darryl,Kemp,darryl.kemp@jenkins-rosario.org,"Alexander, Skinner and Roberts",coleman.biz,2023-02-16,Starter,47,Active,2024-05-26,752,2,2023
739,Alyssa,Morse,alyssa.morse@harvey.com,"Morales, Chan and Joseph",reilly.com,2024-06-13,Enterprise,199,Canceled,2024-12-16,398,6,2024
740,Daniel,Miller,daniel.miller@thompson-shields.com,Clark-Jones,freeman-lopez.biz,2024-03-23,Starter,47,Active,2024-05-31,423,3,2024
741,Angela,Reyes,angela.reyes@atkinson-shaw.com,Swanson-Anderson,clark.com,2024-02-19,Professional,97,Active,2024-12-21,1455,2,2024
742,Jason,King,jason.king@terry-delacruz.org,Reed Ltd,riley-franco.info,2025-01-04,Enterprise,199,Active,2025-01-11,199,1,2025
743,Tara,Garcia,tara.garcia@owens-macias.com,"Ortiz, Bender and Fowler",baldwin-bray.biz,2024-07-05,Starter,47,Active,2024-07-29,987,7,2024
744,Timothy,Davis,timothy.davis@rangel.com,Watkins Group,martin.net,2023-12-17,Starter,47,Canceled,2024-10-26,47,12,2023
745,Shannon,Hartman,shannon.hartman@elliott.com,"Hodges, Martin and Bennett",smith.biz,2023-10-13,Enterprise,199,Canceled,2023-12-26,1393,10,2023
746,Jessica,Stone,jessica.stone@vance.com,"Patton, Cox and Sanchez",mcconnell.info,2024-05-29,Enterprise,199,Active,2025-01-16,995,5,2024
747,Larry,Peterson,larry.peterson@rivera-crawford.com,Robinson-Green,davis.info,2023-07-18,Starter,47,Canceled,2024-12-24,188,7,2023
748,William,Bauer,william.bauer@adams.org,"Evans, Butler and Baxter",jones.biz,2023-04-30,Enterprise,199,Canceled,2024-06-05,199,4,2023
749,Terri,Schneider,terri.schneider@roberson.org,White-Dudley,avery.com,2024-08-17,Starter,47,Canceled,2024-08-20,235,8,2024
750,Richard,Good,richard.good@guzman.com,"Watkins, Wade and Bernard",kim.com,2023-11-07,Enterprise,199,Active,2024-04-22,2985,11,2023
751,William,Johnson,william.johnson@mason.net,Peck Group,willis.com,2023-09-22,Professional,97,Active,2024-10-14,776,9,2023
752,Raymond,Rodriguez,raymond.rodriguez@boyd.com,Woods PLC,warren.com,2023-06-01,Enterprise,199,Active,2024-05-18,2388,6,2023
753,Kari,Simmons,kari.simmons@huff.net,Riley Inc,wallace-cantu.com,2024-07-26,Professional,97,Active,2024-10-12,1940,7,2024
754,Christian,Gates,christian.gates@richards.com,Harrington-Weber,coffey.info,2023-08-26,Professional,97,Active,2024-07-01,1649,8,2023
755,Robert,Sandoval,robert.sandoval@herrera-wright.com,Ramirez PLC,johnson-klein.info,2023-06-12,Professional,97,Active,2024-09-30,1843,6,2023
756,Alicia,Atkinson,alicia.atkinson@gomez.com,"Smith, Smith and Clark",johnson.com,2023-08-30,Enterprise,199,Canceled,2024-04-25,1592,8,2023
757,Julia,Lewis,julia.lewis@gilbert.com,Sanchez-Phillips,morton.net,2024-04-06,Professional,97,Canceled,2024-10-02,873,4,2024
758,Allison,Benitez,allison.benitez@jacobs.net,Johnson-Taylor,stephens.info,2023-02-07,Professional,97,Active,2024-08-15,2037,2,2023
759,Kenneth,Lloyd,kenneth.lloyd@olson.com,"Roth, Howard and Hall",wilcox-baxter.net,2023-08-11,Enterprise,199,Active,2024-03-09,1194,8,2023
760,Jennifer,Barnes,jennifer.barnes@adams-taylor.biz,Ewing-Simon,berger.com,2024-05-30,Enterprise,199,Active,2024-07-22,796,5,2024
761,Christopher,Fisher,christopher.fisher@smith.org,Rogers LLC,williams.com,2024-03-09,Professional,97,Canceled,2024-04-24,873,3,2024
762,Nicole,Fletcher,nicole.fletcher@wagner.com,"Wheeler, Mcgee and Carroll",fritz-ramirez.com,2024-05-19,Enterprise,199,Canceled,2024-09-16,398,5,2024
763,Yvonne,Duncan,yvonne.duncan@rogers.com,Callahan-Bowen,rowe-baker.net,2024-12-25,Enterprise,199,Active,2025-01-15,1393,12,2024
764,Anthony,Leon,anthony.leon@goodwin.com,Fernandez Ltd,cross.com,2024-07-19,Enterprise,199,Active,2024-12-20,199,7,2024
765,Barbara,Acevedo,barbara.acevedo@castro.com,Brock-Parrish,hernandez-kidd.com,2024-01-24,Professional,97,Active,2024-11-14,582,1,2024
766,Jacob,Lopez,jacob.lopez@owen-diaz.com,Lewis PLC,reeves-johnson.org,2023-06-07,Enterprise,199,Canceled,2023-11-29,199,6,2023
767,Nathan,Morgan,nathan.morgan@alexander.com,"Valenzuela, Wright and Cross",carter.com,2023-07-07,Starter,47,Active,2024-03-24,799,7,2023
768,Joseph,Adams,joseph.adams@meyer.com,Mccormick-Johnson,scott.com,2023-09-08,Enterprise,199,Active,2024-10-19,2786,9,2023
769,Edgar,Hill,edgar.hill@castillo-miller.com,"Mckenzie, Hampton and Martin",williams.com,2024-12-05,Enterprise,199,Active,2024-12-15,1592,12,2024
770,Marcus,Davis,marcus.davis@stewart-hutchinson.com,Jackson PLC,wagner-johnson.net,2024-12-09,Enterprise,199,Canceled,2024-12-22,199,12,2024
771,Heidi,Anderson,heidi.anderson@wagner.com,Carrillo LLC,ellis.com,2024-01-06,Starter,47,Canceled,2024-02-03,517,1,2024
772,Tiffany,Craig,tiffany.craig@hall-nguyen.com,Johnson-Rocha,martinez.net,2024-05-09,Professional,97,Canceled,2024-09-07,485,5,2024
773,Mackenzie,Kramer,mackenzie.kramer@mayer.net,Carter-Moore,morris-porter.org,2023-02-04,Starter,47,Canceled,2023-06-06,141,2,2023
774,Amy,Ellis,amy.ellis@cunningham.com,Morris-Lowe,gutierrez.info,2024-07-21,Starter,47,Active,2024-12-03,705,7,2024
775,Karen,Williams,karen.williams@smith.com,Smith-Jackson,bell.biz,2024-09-15,Professional,97,Canceled,2024-10-06,1067,9,2024
776,Kathy,King,kathy.king@stone-velasquez.com,"Rice, Lopez and Black",odom.com,2024-11-03,Starter,47,Canceled,2024-12-01,47,11,2024
777,Sierra,Kelly,sierra.kelly@douglas-hampton.info,"Gonzalez, Sanchez and Gardner",smith.org,2024-05-18,Enterprise,199,Canceled,2024-11-14,1791,5,2024
778,Amy,Romero,amy.romero@palmer-baker.com,Calhoun-Roberts,flores.com,2023-10-05,Professional,97,Canceled,2023-10-30,970,10,2023
779,Wendy,Brown,wendy.brown@salinas.com,Woodard-Roberts,williams.net,2023-04-28,Starter,47,Canceled,2023-05-22,94,4,2023
780,Anthony,Lloyd,anthony.lloyd@hill.com,"Reed, Zimmerman and Williams",brock-smith.info,2024-12-27,Enterprise,199,Active,2025-01-02,2985,12,2024
781,Theresa,Hines,theresa.hines@ashley.biz,Lowe Ltd,benson.biz,2024-03-17,Professional,97,Canceled,2024-04-11,776,3,2024
782,Rachel,Duncan,rachel.duncan@cooper-carroll.net,"Weeks, Ortega and Garcia",reeves-griffin.com,2024-02-02,Starter,47,Active,2025-01-20,705,2,2024
783,Sheila,Turner,sheila.turner@jenkins.net,Carter Ltd,martin.com,2023-04-15,Starter,47,Active,2023-06-23,658,4,2023
784,Melanie,Martinez,melanie.martinez@martinez.net,Snyder PLC,bond.com,2024-06-24,Enterprise,199,Active,2024-06-29,1990,6,2024
785,Chad,Larson,chad.larson@hayes-erickson.biz,Duncan-Hale,sanchez-lewis.com,2023-09-13,Starter,47,Active,2023-12-02,188,9,2023
786,Michael,Spence,michael.spence@lane-miller.com,Douglas-Ryan,burton-fox.com,2023-06-16,Starter,47,Active,2023-08-25,470,6,2023
787,Gregory,Greer,gregory.greer@hayden.org,Munoz and Sons,norton-bradley.info,2024-12-05,Starter,47,Canceled,2025-01-05,470,12,2024
788,Drew,Schwartz,drew.schwartz@nelson-schroeder.com,Clark-Wilkinson,williams.com,2023-08-02,Starter,47,Canceled,2024-01-20,47,8,2023
789,Jose,Davila,jose.davila@diaz.com,Morrison Group,sanchez-reed.com,2024-08-19,Starter,47,Canceled,2024-10-22,470,8,2024
790,Diana,Williams,diana.williams@deleon-taylor.net,Garcia Group,johnson.com,2024-03-08,Professional,97,Canceled,2024-09-13,194,3,2024
791,Michael,Hernandez,michael.hernandez@smith-jackson.com,Marshall Ltd,higgins.org,2024-04-17,Starter,47,Canceled,2024-08-04,235,4,2024
792,Nathan,Ray,nathan.ray@jackson.com,"Ortiz, Williams and Ramirez",meyer.biz,2023-11-27,Professional,97,Active,2024-08-20,194,11,2023
793,Kimberly,Dixon,kimberly.dixon@jackson-gaines.net,Scott Inc,taylor.org,2024-04-08,Professional,97,Active,2024-04-23,2231,4,2024
794,Hannah,Williams,hannah.williams@baldwin.com,Webb-Phillips,johnson.com,2024-08-03,Enterprise,199,Active,2025-01-17,3980,8,2024
795,Lisa,Lucas,lisa.lucas@gutierrez.com,Leon LLC,prince-francis.com,2023-06-16,Professional,97,Active,2024-07-29,679,6,2023
796,Alejandro,Long,alejandro.long@hutchinson.com,Weber PLC,hughes.biz,2024-10-12,Professional,97,Active,2024-12-04,194,10,2024
797,Charles,Evans,charles.evans@lee.com,Johnson Group,bush.com,2023-03-24,Enterprise,199,Active,2023-09-02,2587,3,2023
798,Courtney,Irwin,courtney.irwin@morgan.com,"Bruce, Bell and Calhoun",brennan.biz,2024-02-19,Professional,97,Active,2024-08-11,1843,2,2024
799,Jade,Nunez,jade.nunez@brooks.com,Smith-Mccarthy,collier.com,2023-11-17,Enterprise,199,Active,2024-08-22,4577,11,2023
800,James,Austin,james.austin@campbell.com,"Zhang, Wilson and Long",gutierrez.org,2024-11-30,Starter,47,Active,2025-01-11,846,11,2024
801,Julie,Atkins,julie.atkins@francis.net,"Allen, Sanchez and Clark",adams-lopez.info,2024-12-01,Professional,97,Canceled,2025-01-06,291,12,2024
802,Matthew,Kennedy,matthew.kennedy@bender-bowman.com,"Adams, Chandler and Phelps",ward.net,2024-12-29,Starter,47,Canceled,2025-01-20,282,12,2024
803,Nicholas,Wells,nicholas.wells@davis.org,Phelps Group,nicholson.com,2023-03-20,Professional,97,Active,2023-08-24,1746,3,2023
804,Mark,Calhoun,mark.calhoun@hart-mendoza.com,Roberts-Mullins,gonzalez.com,2023-02-26,Enterprise,199,Active,2024-03-25,597,2,2023
805,Antonio,Williams,antonio.williams@mccoy-jones.biz,Crawford Inc,ford.com,2024-02-09,Starter,47,Canceled,2024-11-09,376,2,2024
806,Travis,Williams,travis.williams@pittman-hebert.net,"Jones, Sawyer and Tran",noble.org,2023-04-21,Starter,47,Canceled,2024-01-28,282,4,2023
807,Shannon,Pollard,shannon.pollard@gonzalez.net,Ibarra and Sons,ochoa.com,2024-01-03,Starter,47,Active,2025-01-17,94,1,2024
808,Carl,Johnson,carl.johnson@bryant.com,Johnson LLC,robertson.com,2024-02-17,Professional,97,Canceled,2024-09-11,485,2,2024
809,Emily,Duncan,emily.duncan@harris.com,Clarke LLC,davis.com,2023-02-03,Professional,97,Active,2024-06-26,1358,2,2023
810,Mary,Montoya,mary.montoya@smith.com,Armstrong-Guzman,price.com,2024-10-29,Starter,47,Canceled,2024-12-02,376,10,2024
811,Joel,Bauer,joel.bauer@jones.com,Torres Inc,owens.com,2024-06-28,Enterprise,199,Active,2024-09-27,4179,6,2024
812,Jason,Clark,jason.clark@anderson-diaz.com,"Day, Johnson and Harrell",graham.org,2024-12-15,Starter,47,Active,2024-12-28,1081,12,2024
813,Russell,Castro,russell.castro@rodriguez.com,Diaz-Bruce,sloan.com,2024-03-27,Professional,97,Active,2024-05-31,1746,3,2024
814,Matthew,Baldwin,matthew.baldwin@bean.com,Ramos Inc,miller-burgess.net,2024-07-07,Starter,47,Canceled,2024-12-06,376,7,2024
815,Hannah,Jensen,hannah.jensen@park-clark.biz,"Green, Miller and Morgan",munoz.com,2024-06-29,Enterprise,199,Active,2024-12-05,1592,6,2024
816,Melissa,Schmidt,melissa.schmidt@cortez.com,Davis Group,brown.com,2023-04-07,Professional,97,Canceled,2024-03-20,873,4,2023
817,Steven,Bradley,steven.bradley@hall.org,Jackson-Oliver,williams.org,2023-07-02,Enterprise,199,Canceled,2024-11-18,398,7,2023
818,Javier,Walker,javier.walker@hess.com,Woods-Clark,brennan-white.com,2023-09-23,Enterprise,199,Canceled,2024-02-06,1791,9,2023
819,Jared,Hayes,jared.hayes@young-cruz.biz,Williams-King,hall-bailey.com,2024-07-20,Starter,47,Canceled,2024-08-24,470,7,2024
820,Megan,Bell,megan.bell@cowan.com,"Schneider, Webster and Pratt",berry.com,2024-10-23,Enterprise,199,Active,2024-12-23,1194,10,2024
821,Jennifer,Trevino,jennifer.trevino@jefferson-west.com,Weber-Hoffman,gomez.com,2024-07-24,Enterprise,199,Active,2024-08-26,2985,7,2024
822,Calvin,Scott,calvin.scott@russo-jacobson.com,Chase-David,watson-fuller.com,2024-01-12,Enterprise,199,Canceled,2024-09-27,199,1,2024
823,Devin,Myers,devin.myers@carson.com,Gutierrez-Vasquez,baldwin.info,2023-09-20,Enterprise,199,Canceled,2024-08-21,2189,9,2023
824,Edward,Gordon,edward.gordon@aguilar-matthews.com,"Watson, Weber and Bowman",baxter.com,2024-08-22,Starter,47,Active,2024-09-25,564,8,2024
825,Eduardo,Santiago,eduardo.santiago@anthony.org,"Ortega, Fox and Stewart",aguilar.com,2023-02-14,Enterprise,199,Canceled,2024-02-16,597,2,2023
826,Steven,Daugherty,steven.daugherty@aguilar.net,Black LLC,smith.biz,2024-09-29,Enterprise,199,Canceled,2024-10-17,2189,9,2024
827,Kristine,Shaw,kristine.shaw@marquez.net,Williams-Stephens,robbins-bradford.com,2023-02-24,Enterprise,199,Active,2024-10-03,398,2,2023
828,Tabitha,Booth,tabitha.booth@evans-perez.biz,"Jackson, Mckinney and Rodriguez",hale-flores.org,2024-02-26,Professional,97,Canceled,2024-11-12,1067,2,2024
829,Jennifer,Davis,jennifer.davis@smith.net,Thomas Ltd,kline.com,2024-12-20,Professional,97,Active,2025-01-20,1940,12,2024
830,Steven,Ortega,steven.ortega@odonnell-hart.com,Rice Inc,caldwell-williams.info,2023-08-14,Enterprise,199,Active,2024-11-22,2786,8,2023
831,Morgan,Miller,morgan.miller@carlson.com,"Gonzalez, Benson and Burgess",hale.com,2023-12-21,Starter,47,Active,2024-06-03,517,12,2023
832,Meagan,Johnson,meagan.johnson@taylor.com,Phelps Group,gonzalez.net,2023-09-16,Professional,97,Active,2024-11-24,1940,9,2023
833,Christian,Lawson,christian.lawson@hurley-gonzalez.com,Miller LLC,montgomery.biz,2024-12-07,Enterprise,199,Active,2025-01-13,2189,12,2024
834,Mark,Vazquez,mark.vazquez@green.org,Mata LLC,bryant-reed.com,2024-01-30,Professional,97,Active,2024-05-02,2231,1,2024
835,Janice,Hogan,janice.hogan@murphy.com,Cruz LLC,stevenson.com,2024-06-17,Enterprise,199,Active,2024-12-22,1592,6,2024
836,Randy,Henry,randy.henry@fitzgerald.com,"Mueller, Jenkins and Phillips",green.com,2024-06-01,Enterprise,199,Canceled,2024-12-22,1592,6,2024
837,Megan,Rogers,megan.rogers@munoz.net,Cunningham PLC,aguilar.com,2023-09-12,Starter,47,Canceled,2024-05-11,423,9,2023
838,Jennifer,Meyers,jennifer.meyers@duke.info,Williams-Taylor,schmidt.com,2023-11-08,Professional,97,Active,2024-07-24,97,11,2023
839,Bryce,Jackson,bryce.jackson@moore-edwards.biz,"Hendricks, Frye and Thornton",garrett.com,2023-08-25,Starter,47,Canceled,2024-08-09,282,8,2023
840,Sandra,Maxwell,sandra.maxwell@nguyen.biz,Wallace-Lee,farmer.com,2024-06-20,Enterprise,199,Active,2024-12-02,597,6,2024
841,Emily,Travis,emily.travis@wood-cohen.com,"Holland, Lee and Hill",hernandez.net,2023-07-29,Professional,97,Active,2023-09-10,1067,7,2023
842,Gabriel,Miller,gabriel.miller@bowers.com,Jordan LLC,bruce.com,2023-10-15,Starter,47,Active,2024-01-09,987,10,2023
843,Emily,Johns,emily.johns@owens.com,"Miller, Jackson and Hardin",perez-williams.com,2023-04-27,Starter,47,Active,2024-09-05,47,4,2023
844,Chloe,Sweeney,chloe.sweeney@kramer.biz,"Bailey, Lewis and Stone",mays.biz,2024-09-15,Enterprise,199,Active,2024-11-22,2587,9,2024
845,Diana,Ferguson,diana.ferguson@anderson-bond.com,"Meza, Harris and Hamilton",ball.com,2023-03-08,Enterprise,199,Active,2023-03-12,2587,3,2023
846,Sabrina,Dixon,sabrina.dixon@garza.com,"Mitchell, Moore and Macias",middleton.info,2023-08-05,Professional,97,Active,2024-11-03,970,8,2023
847,Joseph,Mills,joseph.mills@smith-collins.info,Patton PLC,johnson-larson.biz,2024-09-21,Starter,47,Canceled,2024-11-26,376,9,2024
848,Denise,Smith,denise.smith@bryant.com,"Williams, Holland and Franco",cooper.info,2023-04-03,Professional,97,Active,2024-11-26,97,4,2023
849,James,Barron,james.barron@kirby.biz,Hall-Hanson,boyd-ochoa.net,2024-05-18,Starter,47,Active,2024-09-25,1081,5,2024
850,Stacey,Murray,stacey.murray@sloan.com,Martinez Inc,dean.net,2024-01-15,Professional,97,Active,2024-07-18,1261,1,2024
851,Thomas,Miller,thomas.miller@butler.info,Anderson-Tran,hess.org,2024-03-05,Enterprise,199,Canceled,2024-04-06,1592,3,2024
852,Billy,Hays,billy.hays@taylor.com,Norris Group,gonzalez.com,2024-07-19,Professional,97,Active,2024-09-13,970,7,2024
853,Ruben,Wright,ruben.wright@mejia.com,"Scott, Fisher and Vega",johnson.com,2024-02-28,Professional,97,Canceled,2024-06-06,388,2,2024
854,Alexander,Schmidt,alexander.schmidt@hart.org,"Fowler, Howard and Trujillo",gomez.com,2025-01-02,Professional,97,Active,2025-01-17,2037,1,2025
855,Kimberly,Sanchez,kimberly.sanchez@walker.biz,Dean LLC,nicholson.net,2023-05-31,Starter,47,Canceled,2023-09-20,517,5,2023
856,Robert,Wright,robert.wright@haynes.info,"Henry, Wong and Ortiz",brown-fields.com,2024-04-20,Starter,47,Canceled,2024-05-02,282,4,2024
857,Nicole,Henry,nicole.henry@bentley-beck.com,"Taylor, Carlson and Silva",murphy.com,2023-04-25,Professional,97,Active,2024-05-16,2037,4,2023
858,Robert,Combs,robert.combs@richardson.info,"Thompson, Bailey and Parker",dixon.com,2024-08-04,Professional,97,Canceled,2024-08-09,1067,8,2024
859,Bradley,Nelson,bradley.nelson@stone-webb.com,"Douglas, Torres and Wang",kim.com,2023-06-02,Professional,97,Active,2024-01-11,1455,6,2023
860,Jeremy,Molina,jeremy.molina@richards-knox.biz,"Sullivan, Chen and Mckay",bates.com,2023-02-01,Enterprise,199,Active,2023-09-20,1393,2,2023
861,Scott,Lowery,scott.lowery@pham.org,Johnson Ltd,robinson.net,2024-07-19,Professional,97,Active,2024-12-11,1843,7,2024
862,John,Flowers,john.flowers@chang.com,"Christian, Moore and Miller",daniels.com,2024-05-23,Enterprise,199,Canceled,2024-07-10,1990,5,2024
863,Walter,Sutton,walter.sutton@roberts.com,Johnson-Davis,collins.biz,2024-04-20,Professional,97,Canceled,2024-06-10,97,4,2024
864,Juan,Fischer,juan.fischer@webb.org,Sanders Inc,brown.org,2024-02-29,Professional,97,Canceled,2024-03-26,97,2,2024
